tweetid,favorite,retweet,screen_name,inserted_at,https,Export,Import,U.S,US,America,Saudi Arabia,oil,refin,futures,higher,lower,record,new,euro,dollar,europe,demand,supply,tax,output,rise,fall,increa,decrea,rig,brent,wti,crude,cushing,+,-,add,down,up,drop,jump,opec,iran,iraq,libya,trump,cut,pump,soft,asia,china,petrochem,resum,shipments,Strength,Direction,Sentiment,Category,Factor,,,,
8.42354E+17,0,0,mscullion,3/18/2017 20:13,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42354E+17,0,0,mscullion,3/18/2017 20:13,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42354E+17,0,0,mscullion,3/18/2017 20:13,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-2,,,,
8.42353E+17,0,0,mscullion,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42353E+17,0,0,mscullion,3/18/2017 20:13,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1.25,-0.022727273,-0.028409091,0,-1.25,,,,
8.42353E+17,0,0,mscullion,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42353E+17,0,1,mscullion,3/18/2017 20:13,0.25,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42353E+17,0,0,TheEnergyTrader,3/18/2017 20:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42353E+17,0,0,mscullion,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42353E+17,0,0,EnergyBasis,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42353E+17,2,1,mscullion,3/18/2017 20:13,0.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42353E+17,0,0,mscullion,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1.25,-0.022727273,-0.028409091,0,-1.25,,,,
8.42353E+17,1,0,mscullion,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42352E+17,0,0,mscullion,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42352E+17,1,0,robert__gibbons,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-2,,,,
8.42352E+17,0,0,mscullion,3/18/2017 20:13,0.25,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.068181818,0.085227273,1,1.25,,,,
8.42352E+17,0,0,mscullion,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42352E+17,1,0,gulf_intel,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1.25,-0.045454545,-0.056818182,0,-1.25,,,,
8.42352E+17,1,0,mscullion,3/18/2017 20:13,0.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42352E+17,0,0,InfinitusCap,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42352E+17,0,0,mscullion,3/18/2017 20:13,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42352E+17,1,1,EnergyBasis,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42351E+17,3,0,ValueAnalyst1,3/18/2017 20:13,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42351E+17,5,0,Amena__Bakr,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42351E+17,3,1,AdamTMarquardt,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42351E+17,0,0,mscullion,3/18/2017 20:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.022727273,-0.022727273,0,-1,,,,
8.42349E+17,1,0,LisaOFScotts,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-2,,,,
8.42348E+17,0,0,mscullion,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42348E+17,0,0,mscullion,3/18/2017 20:13,0.25,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.045454545,0.090909091,1,2,,,,
8.42348E+17,1,0,LisaOFScotts,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42348E+17,0,0,CuckooJames,3/18/2017 20:13,0.25,0,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-2,,,,
8.42348E+17,0,0,mscullion,3/18/2017 20:13,0.25,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1.25,-0.022727273,-0.028409091,0,-1.25,,,,
8.42347E+17,3,4,chris1reuters,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.068181818,0.085227273,1,1.25,,,,
8.42347E+17,0,0,saxostratnordic,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42347E+17,5,3,Ole_S_Hansen,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42346E+17,0,1,AlertTrade,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.090909091,0.113636364,1,1.25,,,,
8.42346E+17,0,0,SportsbookBTC,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.090909091,0.113636364,1,1.25,,,,
8.42345E+17,0,0,peteroferiksson,3/18/2017 20:13,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42345E+17,41,88,PrestigeEcon,3/18/2017 20:13,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42345E+17,2,5,BloombergNRG,3/18/2017 20:13,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42343E+17,1,0,ValueAnalyst1,3/18/2017 20:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42343E+17,1,0,EnergyBasis,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42343E+17,0,3,ForexAnalytics1,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.068181818,0.085227273,1,1.25,,,,
8.42342E+17,2,3,spencercwelch,3/18/2017 20:13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42341E+17,1,0,Amena__Bakr,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1.25,-0.022727273,-0.028409091,0,-1.25,,,,
8.42341E+17,0,0,EnergyBasis,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.4234E+17,1,2,julia_vaingurt,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.4234E+17,1,0,EnergyBasis,3/18/2017 20:13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.4234E+17,0,0,peteroferiksson,3/18/2017 20:13,0.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42339E+17,1,1,chigrl,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42339E+17,0,0,julia_vaingurt,3/18/2017 20:13,0.25,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.113636364,0.142045455,1,1.25,,,,
8.42339E+17,3,0,chigrl,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42338E+17,2,6,michaelkamon,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42338E+17,0,0,ronbousso1,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.068181818,0.085227273,1,1.25,,,,
8.42338E+17,0,0,chigrl,3/18/2017 20:13,0.25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42338E+17,1,0,WayneGeff,3/18/2017 20:13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.022727273,0.022727273,1,1,,,,
8.42338E+17,1,0,ValueAnalyst1,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42337E+17,2,2,chigrl,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42336E+17,4,5,PetroleumEcon,3/18/2017 20:13,0.25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42334E+17,9,1,chigrl,3/18/2017 20:13,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42334E+17,0,0,chigrl,3/18/2017 20:13,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.25,0.068181818,0.085227273,1,1.25,,,,
8.42334E+17,3,0,ValueAnalyst1,3/18/2017 20:13,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42332E+17,1,0,BlackDiamondRsc,3/18/2017 20:13,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42332E+17,0,0,EnergyBasis,3/18/2017 20:13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42332E+17,0,0,EnergyBasis,3/18/2017 20:13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.045454545,0.045454545,1,1,,,,
8.42332E+17,1,0,EnergyBasis,3/18/2017 20:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,-1,,,,
8.42332E+17,1,0,EnergyBasis,3/18/2017 20:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,-1,,,,
8.42332E+17,2,0,EnergyBasis,3/18/2017 20:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,-1,,,,
8.42332E+17,0,0,StockBoardAsset,3/18/2017 20:14,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.068181818,0.085227273,1,1.25,,,,
8.42332E+17,0,0,EnergyBasis,3/18/2017 20:14,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,-1.75,,,,
8.42331E+17,3,2,C_Barraud,3/18/2017 20:14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-0.022727273,-0.022727273,0,-1,,,,
8.42331E+17,1,0,EnergyBasis,3/18/2017 20:14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0.045454545,0.045454545,1,1,,,,
8.42331E+17,3,4,EnergyBasis,3/18/2017 20:14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045454545,0.045454545,1,1,,,,
8.42331E+17,0,1,EnergyBasis,3/18/2017 20:14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42331E+17,0,0,EnergyBasis,3/18/2017 20:14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42331E+17,0,1,EnergyBasis,3/18/2017 20:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42331E+17,1,0,EnergyBasis,3/18/2017 20:14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.022727273,0.022727273,1,1,,,,
8.42331E+17,0,0,EnergyBasis,3/18/2017 20:14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045454545,0.045454545,1,1,,,,
8.4233E+17,0,0,AlertTrade,3/18/2017 20:14,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.090909091,0.113636364,1,1.25,,,,
8.4233E+17,0,0,SportsbookBTC,3/18/2017 20:14,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.090909091,0.113636364,1,1.25,,,,
8.42327E+17,2,2,chigrl,3/18/2017 20:14,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42325E+17,0,1,miriammalek,3/18/2017 20:14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045454545,0.045454545,1,1,,,,
8.42324E+17,1,0,chigrl,3/18/2017 20:14,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42323E+17,0,0,BlackDiamondRsc,3/18/2017 20:14,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42322E+17,11,4,Samir_Madani,3/18/2017 20:14,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42321E+17,3,6,StuartLWallace,3/18/2017 20:14,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42321E+17,1,0,IronHedge,3/18/2017 20:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.022727273,0.022727273,1,1,,,,
8.42321E+17,9,19,summer_said,3/18/2017 20:14,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1.25,-0.045454545,-0.056818182,0,-1.25,,,,
